12/12/2014 08:39:50,28.86,35,51.00,52.25,51.75,51.50,53.00,52.00,50.50,51.75,52.50,51.00,53.00,52.50,53.25,53.00,51.00,51.50,50.00,49.50,50.00,51.00,51.75,48.00,46.25,48.00,52.50,51.75,51.25,52.75,52.25,52.25,51.75,49.75,50.75,52.00,50.75
12/12/2014 08:40:50,29.74,07,51.00,52.50,52.00,51.75,53.25,52.25,50.75,52.00,52.75,51.25,53.25,52.50,53.50,53.25,51.25,51.75,50.25,49.75,50.25,51.25,52.00,48.25,46.25,48.25,52.75,52.00,51.50,53.00,52.50,52.50,52.00,50.00,50.75,52.25,51.00
12/12/2014 08:41:50,30.32,35,51.25,52.75,52.25,52.00,53.50,52.50,51.00,52.25,53.00,51.50,53.50,53.00,53.75,53.50,51.50,52.00,50.50,50.00,50.50,51.50,52.25,48.50,46.50,48.50,53.00,52.25,51.75,53.50,53.00,52.75,52.50,50.25,51.25,52.50,51.25
12/12/2014 08:42:50,31.05,35,51.50,53.00,52.50,52.25,53.75,52.75,51.25,52.50,53.25,51.75,53.75,53.25,54.00,53.75,51.75,52.25,50.75,50.25,50.75,51.75,52.50,48.75,46.75,48.75,53.25,52.50,52.00,53.50,53.25,53.00,52.50,50.50,51.50,52.75,51.50
12/12/2014 08:43:50,31.20,35,51.50,53.25,52.75,52.50,54.00,53.00,51.50,52.75,53.75,52.00,54.00,53.50,54.25,54.00,52.00,52.50,51.00,50.25,51.00,52.00,52.75,49.00,47.00,48.75,53.50,52.75,52.25,54.00,53.50,53.25,52.75,50.75,51.75,53.00,51.75
12/12/2014 08:44:50,31.64,35,51.75,53.50,53.00,52.50,54.25,53.25,51.75,52.75,53.75,52.25,54.00,53.50,54.50,54.25,52.25,52.75,51.25,50.50,51.00,52.00,53.00,49.25,47.00,49.00,53.75,53.00,52.50,54.00,53.50,53.50,53.00,51.00,51.75,53.25,52.00
12/12/2014 08:45:50,31.79,35,52.00,53.50,53.00,52.75,54.50,53.25,52.00,53.00,54.00,52.25,54.25,53.75,54.75,54.50,52.50,52.75,51.25,50.75,51.25,52.25,53.00,49.25,47.25,49.25,54.00,53.25,52.75,54.25,53.75,53.75,53.25,51.25,52.00,53.50,52.25
12/12/2014 08:46:50,32.37,35,52.25,53.75,53.25,53.00,54.50,53.50,52.25,53.25,54.25,52.50,54.50,54.00,55.00,54.75,52.75,53.00,51.50,51.00,51.50,52.50,53.25,49.50,47.50,49.50,54.25,53.50,53.00,54.50,54.00,54.00,53.50,51.50,52.25,53.50,52.50
12/12/2014 08:47:50,32.67,35,52.25,54.00,53.50,53.25,54.75,53.75,52.25,53.50,54.25,52.75,54.50,54.25,55.25,54.75,52.75,53.25,51.75,51.00,51.50,52.50,53.50,49.50,47.50,49.75,54.25,53.50,53.25,54.75,54.25,54.25,53.75,51.50,52.50,53.75,52.50
12/12/2014 08:48:50,32.81,35,52.50,54.25,53.75,53.50,55.00,54.00,52.50,53.50,54.50,53.00,54.75,54.50,55.50,55.00,53.00,53.50,52.00,51.25,51.75,52.75,53.50,49.75,47.75,50.00,54.50,53.75,53.25,54.75,54.50,54.50,53.75,51.75,52.50,53.75,52.75
12/12/2014 08:49:50,33.11,35,52.75,54.25,53.75,53.50,55.25,54.25,52.75,53.75,54.75,53.25,55.00,54.75,55.50,55.25,53.25,53.50,52.00,51.50,52.00,53.00,53.75,50.00,48.00,50.00,54.75,54.00,53.50,55.00,54.75,54.50,54.00,52.00,52.75,54.00,52.75
12/12/2014 08:50:50,33.69,35,52.75,54.50,54.00,53.75,55.25,54.25,53.00,54.00,55.00,53.25,55.00,55.00,55.75,55.50,53.50,53.75,52.25,51.50,52.25,53.25,54.00,50.25,48.00,50.00,54.75,54.25,53.75,55.25,54.75,54.75,54.25,52.00,53.00,54.25,53.00
12/12/2014 08:51:50,33.84,34,53.00,54.50,54.25,53.75,55.50,54.50,53.00,54.00,55.00,53.50,55.25,55.00,55.75,55.50,53.50,53.75,52.50,51.75,52.25,53.50,54.25,50.25,48.25,50.25,55.00,54.25,54.00,55.50,55.00,55.00,54.25,52.25,53.00,54.25,53.25
12/12/2014 08:52:50,34.28,35,53.00,54.75,54.25,54.00,55.75,54.50,53.25,54.25,55.25,53.50,55.25,55.25,56.00,55.75,53.75,54.00,52.50,51.75,52.50,53.50,54.25,50.50,48.25,50.50,55.25,54.50,54.00,55.75,55.25,55.00,54.50,52.50,53.25,54.50,53.50
12/12/2014 08:53:50,34.72,35,53.25,55.00,54.50,54.25,55.75,54.50,53.50,54.50,55.50,53.75,55.50,55.50,56.25,56.00,53.75,54.00,52.75,52.00,52.50,53.75,54.50,50.50,48.50,50.50,55.25,54.50,54.25,55.75,55.25,55.25,54.75,52.50,53.50,54.50,53.50
12/12/2014 08:54:50,34.86,35,53.50,55.25,54.75,54.50,56.00,54.75,53.50,54.50,55.50,54.00,55.75,55.50,56.50,56.00,54.00,54.25,52.75,52.00,52.75,53.75,54.50,50.50,48.75,50.75,55.50,54.75,54.50,56.00,55.50,55.50,54.75,52.75,53.50,54.75,53.50
12/12/2014 08:55:50,35.30,35,53.50,55.25,54.75,54.50,56.00,54.75,53.75,54.75,55.75,54.25,55.75,55.75,56.50,56.25,54.25,54.25,53.00,52.25,53.00,54.00,54.75,50.75,48.75,51.00,55.75,55.00,54.50,56.00,55.75,55.50,55.00,52.75,53.75,54.75,53.75
12/12/2014 08:56:50,35.45,35,53.75,55.50,55.00,54.75,56.25,55.00,53.75,54.75,55.75,54.50,55.75,55.75,56.75,56.50,54.25,54.50,53.25,52.50,53.00,54.25,54.75,50.75,49.00,51.00,55.75,55.00,54.75,56.25,55.75,55.75,55.00,53.00,53.75,54.75,54.00
12/12/2014 08:57:50,35.89,35,53.75,55.75,55.00,54.75,56.50,55.00,54.00,55.00,56.00,54.50,56.00,56.00,56.75,56.50,54.50,54.75,53.50,52.50,53.25,54.25,55.00,51.00,49.00,51.25,56.00,55.25,55.00,56.50,56.00,56.00,55.25,53.25,54.00,55.00,54.00
12/12/2014 08:58:50,36.04,35,54.00,55.75,55.25,55.00,56.50,55.25,54.25,55.00,56.00,54.75,56.00,56.00,57.00,56.75,54.75,54.75,53.50,52.50,53.25,54.50,55.25,51.00,49.25,51.25,56.00,55.50,55.00,56.50,56.25,56.00,55.50,53.25,54.25,55.25,54.25
12/12/2014 08:59:50,36.62,35,54.25,56.00,55.50,55.00,56.50,55.25,54.25,55.25,56.25,54.75,56.25,56.25,57.25,57.00,54.75,55.00,53.75,52.75,53.50,54.50,55.25,51.25,49.50,51.50,56.25,55.75,55.25,56.75,56.25,56.25,55.50,53.50,54.25,55.50,54.50
12/12/2014 09:00:50,36.62,35,54.25,56.00,55.50,55.00,56.75,55.25,54.50,55.25,56.25,55.00,56.25,56.25,57.25,57.00,55.00,55.00,53.75,52.75,53.50,54.75,55.50,51.50,49.50,51.50,56.25,55.75,55.50,56.75,56.50,56.25,55.75,53.75,54.50,55.75,54.50
12/12/2014 09:01:50,37.06,35,54.50,56.25,55.75,55.25,56.75,55.50,54.50,55.50,56.50,55.00,56.25,56.50,57.50,57.25,55.00,55.25,54.00,53.00,53.75,54.75,55.50,51.50,49.50,51.75,56.25,56.00,55.50,57.00,56.50,56.50,55.75,53.75,54.75,55.75,54.75
12/12/2014 09:02:50,37.21,35,54.50,56.25,55.75,55.50,57.00,55.50,54.75,55.50,56.75,55.25,56.50,56.50,57.50,57.25,55.25,55.25,54.25,53.00,53.75,55.00,55.75,51.50,49.75,51.75,56.50,56.00,55.75,57.00,56.75,56.50,56.00,54.00,54.75,56.00,55.00
12/12/2014 09:03:50,37.50,35,54.75,56.50,55.75,55.50,57.00,55.75,54.75,55.75,56.75,55.25,56.50,56.75,57.75,57.50,55.25,55.50,54.25,53.00,54.00,55.00,55.75,51.75,49.75,51.75,56.50,56.25,55.75,57.25,56.75,56.75,56.00,54.00,55.00,56.00,55.00
12/12/2014 09:04:50,37.35,35,54.75,56.50,56.00,55.50,57.25,55.75,55.00,55.75,56.75,55.25,56.75,56.75,57.75,57.50,55.50,55.50,54.50,52.75,54.00,55.25,56.00,52.00,50.00,51.75,56.75,56.25,56.00,57.25,57.00,56.75,56.25,54.00,55.25,56.25,55.25
